symbol,year,revenue,net_profit,debt,cash_flow,roe,computed_time
ASIANHOTNR,2022,1305254000.0,-1248115000.0,10677651000.0,147004000.0,0.0,2026-02-19 09:30:31.754472
ASIANHOTNR,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:31.754636
ASIANPAINT,2025,338151700000.0,36672300000.0,22902900000.0,44239600000.0,0.0,2026-02-19 09:30:32.361853
ASIANPAINT,2024,353954200000.0,54602300000.0,24743800000.0,61036000000.0,0.0,2026-02-19 09:30:32.362108
ASIANPAINT,2023,343887100000.0,41064500000.0,19326200000.0,41934300000.0,0.0,2026-02-19 09:30:32.362309
ASIANPAINT,2022,289413500000.0,30305700000.0,15868400000.0,9864900000.0,0.0,2026-02-19 09:30:32.362478
ASIANPAINT,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:32.362641
ASIANTILES,2025,15543733000.0,275405000.0,2717743000.0,814224000.0,0.0,2026-02-19 09:30:33.042630
ASIANTILES,2024,15243109000.0,-122549000.0,2482053000.0,-824152000.0,0.0,2026-02-19 09:30:33.042887
ASIANTILES,2023,15569057000.0,-726946000.0,2265067000.0,-493438000.0,0.0,2026-02-19 09:30:33.043055
ASIANTILES,2022,15602252000.0,919462000.0,1988623000.0,-74681000.0,0.0,2026-02-19 09:30:33.043239
ASKAUTOLTD,2025,35342600000.0,2476200000.0,4119600000.0,3602000000.0,0.0,2026-02-19 09:30:33.707462
ASKAUTOLTD,2024,29566000000.0,1737700000.0,3458700000.0,3032900000.0,0.0,2026-02-19 09:30:33.707721
ASKAUTOLTD,2023,25272504000.0,1229500000.0,3278798000.0,1385803000.0,0.0,2026-02-19 09:30:33.707889
ASKAUTOLTD,2022,19962920000.0,826590000.0,1753470000.0,1442170000.0,0.0,2026-02-19 09:30:33.708049
ASMS,2025,400360000.0,17463000.0,1835000.0,-17381000.0,0.0,2026-02-19 09:30:34.439811
ASMS,2024,488380000.0,13827000.0,0.0,-4810000.0,0.0,2026-02-19 09:30:34.440060
ASMS,2023,526271000.0,1102246000.0,0.0,-92926000.0,0.0,2026-02-19 09:30:34.440247
ASMS,2022,655618000.0,-503012000.0,11996701000.0,39828000.0,0.0,2026-02-19 09:30:34.440416
ASMS,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:34.440577
ASPINWALL,2025,3315900000.0,145300000.0,753400000.0,-352600000.0,0.0,2026-02-19 09:30:35.107243
ASPINWALL,2024,2902200000.0,106800000.0,292300000.0,44500000.0,0.0,2026-02-19 09:30:35.107517
ASPINWALL,2023,2914900000.0,285500000.0,222700000.0,347700000.0,0.0,2026-02-19 09:30:35.107694
ASPINWALL,2022,2574400000.0,152700000.0,290100000.0,163500000.0,0.0,2026-02-19 09:30:35.107868
ASTEC,2025,3813035000.0,-1347524000.0,5545441000.0,-83986000.0,0.0,2026-02-19 09:30:35.767217
ASTEC,2024,4581807000.0,-469295000.0,4938947000.0,102210000.0,0.0,2026-02-19 09:30:35.767472
ASTEC,2023,6281662000.0,255649000.0,3411801000.0,746560000.0,0.0,2026-02-19 09:30:35.767640
ASTEC,2022,6765661000.0,898586000.0,2793731000.0,236041000.0,0.0,2026-02-19 09:30:35.767806
ASTEC,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:35.767966
ASTERDM,2025,40694200000.0,53778300000.0,20177700000.0,4250500000.0,0.0,2026-02-19 09:30:36.374329
ASTERDM,2024,36381900000.0,1292800000.0,13837500000.0,1578100000.0,0.0,2026-02-19 09:30:36.374587
ASTERDM,2023,29518000000.0,4249100000.0,57003000000.0,18339800000.0,0.0,2026-02-19 09:30:36.374757
ASTERDM,2022,102532800000.0,5259900000.0,49071300000.0,13140400000.0,0.0,2026-02-19 09:30:36.374925
ASTERDM,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:36.375089
ASTRAL,2025,58194000000.0,5238000000.0,2332000000.0,6296000000.0,0.0,2026-02-19 09:30:37.140220
ASTRAL,2024,56288000000.0,5461000000.0,1194000000.0,8234000000.0,0.0,2026-02-19 09:30:37.140509
ASTRAL,2023,51451000000.0,4566000000.0,871000000.0,5569000000.0,0.0,2026-02-19 09:30:37.140680
ASTRAL,2022,43839000000.0,4838000000.0,983000000.0,5431000000.0,0.0,2026-02-19 09:30:37.140842
ASTRAL,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:37.141015
ASTRAMICRO,2025,10511792000.0,1535088000.0,4235020000.0,-901474000.0,0.0,2026-02-19 09:30:37.786652
ASTRAMICRO,2024,9088202000.0,1210663000.0,2376415000.0,-1815158000.0,0.0,2026-02-19 09:30:37.786907
ASTRAMICRO,2023,8138037000.0,698295000.0,1862961000.0,-254714000.0,0.0,2026-02-19 09:30:37.787080
ASTRAMICRO,2022,7485489000.0,378707000.0,704031000.0,1146729000.0,0.0,2026-02-19 09:30:37.787274
ASTRAMICRO,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:37.787440
ASTRAZEN,2025,17132900000.0,1157400000.0,357300000.0,653600000.0,0.0,2026-02-19 09:30:38.343822
ASTRAZEN,2024,12955300000.0,1615100000.0,45900000.0,278700000.0,0.0,2026-02-19 09:30:38.344090
ASTRAZEN,2023,10029700000.0,992900000.0,72100000.0,582900000.0,0.0,2026-02-19 09:30:38.344281
ASTRAZEN,2022,8056000000.0,616000000.0,86300000.0,1008000000.0,0.0,2026-02-19 09:30:38.344449
ASTRON,2025,962184000.0,-567101000.0,779872000.0,39708000.0,0.0,2026-02-19 09:30:38.994966
ASTRON,2024,3107572000.0,-112073000.0,828536000.0,118967000.0,0.0,2026-02-19 09:30:38.995246
ASTRON,2023,3945550000.0,-239467000.0,844368000.0,111488000.0,0.0,2026-02-19 09:30:38.995423
ASTRON,2022,5015895000.0,81105000.0,764626000.0,-99066000.0,0.0,2026-02-19 09:30:38.995592
ASTRON,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:38.995752
ATALREAL,2025,957282833.0,35430982.0,158315529.0,-143476750.0,0.0,2026-02-19 09:30:39.670827
ATALREAL,2024,408257477.0,21446358.0,92055229.0,16709292.0,0.0,2026-02-19 09:30:39.671084
ATALREAL,2023,406300000.0,20792000.0,112217000.0,19306000.0,0.0,2026-02-19 09:30:39.671276
ATALREAL,2022,404326000.0,21551000.0,48091320.0,-74230000.0,0.0,2026-02-19 09:30:39.671438
ATALREAL,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:39.671594
ATAM,2025,604080000.0,62989000.0,120863000.0,-65802000.0,0.0,2026-02-19 09:30:40.280342
ATAM,2024,525547000.0,58320000.0,128710000.0,55797000.0,0.0,2026-02-19 09:30:40.280601
ATAM,2023,489550000.0,76676000.0,71752000.0,-71339000.0,0.0,2026-02-19 09:30:40.280765
ATAM,2022,202699000.0,13661000.0,59534000.0,1299000.0,0.0,2026-02-19 09:30:40.280924
ATAM,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:40.281079
ATHERENERG,2024,17511000000.0,-10597000000.0,4777000000.0,-2676000000.0,0.0,2026-02-19 09:30:41.561238
ATHERENERG,2023,17796000000.0,-8645000000.0,6716000000.0,-8713000000.0,0.0,2026-02-19 09:30:41.561560
ATHERENERG,2022,4085000000.0,-3441000000.0,3649000000.0,-2284000000.0,0.0,2026-02-19 09:30:41.561909
ATL,2025,7546321000.0,304805000.0,5480785000.0,1083908000.0,0.0,2026-02-19 09:30:42.173862
ATL,2024,7307499000.0,443982000.0,4191299000.0,992148000.0,0.0,2026-02-19 09:30:42.174131
ATL,2023,7038599000.0,575619000.0,4136080000.0,1249012000.0,0.0,2026-02-19 09:30:42.174331
ATLANTAA,2025,680898000.0,425717000.0,3142370000.0,546871000.0,0.0,2026-02-19 09:30:42.865730
ATLANTAA,2024,1327238000.0,4678646000.0,2475393000.0,-346780000.0,0.0,2026-02-19 09:30:42.865984
ATLANTAA,2023,509610000.0,-324000000.0,8195522300.0,457460000.0,0.0,2026-02-19 09:30:42.866156
ATLANTAA,2022,2339635000.0,-4024736000.0,8034146000.0,1091621000.0,0.0,2026-02-19 09:30:42.866352
ATLANTAA,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:42.866514
ATLANTAELE,2025,12251000000.0,1042350000.0,1970990000.0,835760000.0,0.0,2026-02-19 09:30:43.389387
ATLANTAELE,2024,8544590000.0,635210000.0,488200000.0,883110000.0,0.0,2026-02-19 09:30:43.389640
ATLANTAELE,2023,8686540000.0,874730000.0,740490000.0,519760000.0,0.0,2026-02-19 09:30:43.389807
ATLANTAELE,2022,6171300000.0,553030000.0,777500000.0,7450000.0,0.0,2026-02-19 09:30:43.389971
ATLASCYCLE,2025,93369000.0,95126000.0,90000000.0,-6498000.0,0.0,2026-02-19 09:30:44.130448
ATLASCYCLE,2024,62258000.0,5375000.0,90000000.0,-511988000.0,0.0,2026-02-19 09:30:44.130697
ATLASCYCLE,2023,17315000.0,-232984000.0,90000000.0,-54017000.0,0.0,2026-02-19 09:30:44.130862
ATLASCYCLE,2022,33800000.0,-287500000.0,90000000.0,-41500000.0,0.0,2026-02-19 09:30:44.131021
ATLASCYCLE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:44.131182
ATUL,2025,55100100000.0,4839300000.0,2017300000.0,6924900000.0,0.0,2026-02-19 09:30:44.724437
ATUL,2024,46680200000.0,3230200000.0,2365500000.0,4506200000.0,0.0,2026-02-19 09:30:44.724711
ATUL,2023,53663700000.0,5140900000.0,522400000.0,7066900000.0,0.0,2026-02-19 09:30:44.724881
ATUL,2022,50242400000.0,6042600000.0,1441700000.0,2314500000.0,0.0,2026-02-19 09:30:44.725045
ATUL,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:44.725223
ATULAUTO,2025,7138200000.0,216300000.0,744300000.0,334800000.0,0.0,2026-02-19 09:30:45.345142
ATULAUTO,2024,5213400000.0,89800000.0,1096900000.0,-7900000.0,0.0,2026-02-19 09:30:45.345442
ATULAUTO,2023,5046000000.0,40000000.0,1370800000.0,-176500000.0,0.0,2026-02-19 09:30:45.345616
ATULAUTO,2022,3066800000.0,-249400000.0,1560600000.0,-1691700000.0,0.0,2026-02-19 09:30:45.345790
ATULAUTO,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:45.345954
AURIONPRO,2025,11729671000.0,1861743000.0,305031000.0,1571020000.0,0.0,2026-02-19 09:30:46.648914
AURIONPRO,2024,8874715000.0,1409723000.0,812494000.0,1636256000.0,0.0,2026-02-19 09:30:46.649275
AURIONPRO,2023,6593316000.0,973293000.0,883075000.0,408855000.0,0.0,2026-02-19 09:30:46.649585
AURIONPRO,2022,5050122000.0,706718000.0,613564000.0,620411000.0,0.0,2026-02-19 09:30:46.649869
AURIONPRO,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:46.650081
AUROPHARMA,2025,313781300000.0,34858800000.0,82628700000.0,39246200000.0,0.0,2026-02-19 09:30:47.404168
AUROPHARMA,2024,287045000000.0,31729700000.0,66476300000.0,24345200000.0,0.0,2026-02-19 09:30:47.404544
AUROPHARMA,2023,246171300000.0,19275000000.0,52862100000.0,23867500000.0,0.0,2026-02-19 09:30:47.404849
AUROPHARMA,2022,233665500000.0,26481500000.0,32789600000.0,50164800000.0,0.0,2026-02-19 09:30:47.405116
AUROPHARMA,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:47.405414
AURUM,2025,2638400000.0,-333700000.0,2733400000.0,276800000.0,0.0,2026-02-19 09:30:48.065075
AURUM,2024,2140500000.0,-557500000.0,3232400000.0,202000000.0,0.0,2026-02-19 09:30:48.065358
AURUM,2023,1268700000.0,-288900000.0,985700000.0,-500600000.0,0.0,2026-02-19 09:30:48.065527
AURUM,2022,157900000.0,-111600000.0,75500000.0,-242600000.0,0.0,2026-02-19 09:30:48.065692
AURUM,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:48.065852
AUTOAXLES,2025,20352580000.0,1555350000.0,155310000.0,1282470000.0,0.0,2026-02-19 09:30:48.808274
AUTOAXLES,2024,21774860000.0,1661550000.0,217830000.0,2601550000.0,0.0,2026-02-19 09:30:48.808543
AUTOAXLES,2023,22565850000.0,1620290000.0,280580000.0,516060000.0,0.0,2026-02-19 09:30:48.808710
AUTOAXLES,2022,14516500000.0,743580000.0,234520000.0,432850000.0,0.0,2026-02-19 09:30:48.808870
