symbol,sector,computed_time
RALLIS,Unknown,2026-02-19 07:56:16.877812
RAMANEWS,Unknown,2026-02-19 07:56:16.877860
RAMAPHO,Unknown,2026-02-19 07:56:16.877897
RAMASTEEL,Metals,2026-02-19 07:56:16.877933
RAMCOCEM,Cement,2026-02-19 07:56:16.877969
RAMCOIND,Unknown,2026-02-19 07:56:16.878005
RAMCOSYS,Unknown,2026-02-19 07:56:16.878042
RAMKY,Unknown,2026-02-19 07:56:16.878078
RAMRAT,Unknown,2026-02-19 07:56:16.878114
RANASUG,Unknown,2026-02-19 07:56:16.878156
RANEHOLDIN,Unknown,2026-02-19 07:56:16.878194
RATEGAIN,IT,2026-02-19 07:56:16.878249
RATNAMANI,Metals,2026-02-19 07:56:16.878289
RATNAVEER,Unknown,2026-02-19 07:56:16.878327
RAYMOND,Unknown,2026-02-19 07:56:16.878363
RAYMONDLSL,Unknown,2026-02-19 07:56:16.878401
RAYMONDREL,Unknown,2026-02-19 07:56:16.878437
RBA,Unknown,2026-02-19 07:56:16.878474
RBLBANK,Finance,2026-02-19 07:56:16.878509
RBZJEWEL,Unknown,2026-02-19 07:56:16.878546
RCF,Unknown,2026-02-19 07:56:16.878583
RECLTD,Unknown,2026-02-19 07:56:16.878619
REDINGTON,Unknown,2026-02-19 07:56:16.878655
REDTAPE,Unknown,2026-02-19 07:56:16.878691
REFEX,Unknown,2026-02-19 07:56:16.878727
REGAAL,Unknown,2026-02-19 07:56:16.878764
REGENCERAM,Unknown,2026-02-19 07:56:16.878800
RELAXO,Unknown,2026-02-19 07:56:16.878837
RELCHEMQ,Unknown,2026-02-19 07:56:16.878873
RELIANCE,Unknown,2026-02-19 07:56:16.878909
RELIGARE,Unknown,2026-02-19 07:56:16.878946
RELTD,Energy,2026-02-19 07:56:16.878983
REMSONSIND,Unknown,2026-02-19 07:56:16.879021
RENUKA,Unknown,2026-02-19 07:56:16.879057
REPCOHOME,Finance,2026-02-19 07:56:16.879094
REPL,Unknown,2026-02-19 07:56:16.879131
REPRO,Unknown,2026-02-19 07:56:16.879168
RESPONIND,Unknown,2026-02-19 07:56:16.879220
RETAIL,Unknown,2026-02-19 07:56:16.879264
RGL,Unknown,2026-02-19 07:56:16.879302
RHETAN,Unknown,2026-02-19 07:56:16.879339
RHIM,Unknown,2026-02-19 07:56:16.879382
RHL,Unknown,2026-02-19 07:56:16.879420
RICOAUTO,Automobile,2026-02-19 07:56:16.879462
RIIL,Unknown,2026-02-19 07:56:16.879500
RISHABH,Unknown,2026-02-19 07:56:16.879537
RITCO,Unknown,2026-02-19 07:56:16.879574
RITES,Unknown,2026-02-19 07:56:16.879610
RKDL,Unknown,2026-02-19 07:56:16.879647
RKEC,Unknown,2026-02-19 07:56:16.879683
RKFORGE,Unknown,2026-02-19 07:56:16.879719
RKSWAMY,Unknown,2026-02-19 07:56:16.879756
RMDRIP,Unknown,2026-02-19 07:56:16.879793
RML,Unknown,2026-02-19 07:56:16.879830
RNBDENIMS,Unknown,2026-02-19 07:56:16.879866
ROHLTD,Unknown,2026-02-19 07:56:16.879903
ROLEXRINGS,Unknown,2026-02-19 07:56:16.879940
ROML,Energy,2026-02-19 07:56:16.879977
ROSSARI,IT,2026-02-19 07:56:16.880013
ROSSELLIND,Unknown,2026-02-19 07:56:16.880049
ROSSTECH,IT,2026-02-19 07:56:16.880084
ROTO,Unknown,2026-02-19 07:56:16.880120
ROUTE,Unknown,2026-02-19 07:56:16.880157
RPEL,Unknown,2026-02-19 07:56:16.880193
RPGLIFE,Unknown,2026-02-19 07:56:16.880252
RPOWER,Energy,2026-02-19 07:56:16.880290
RPPINFRA,Unknown,2026-02-19 07:56:16.880328
RPPL,Unknown,2026-02-19 07:56:16.880366
RPSGVENT,Unknown,2026-02-19 07:56:16.880404
RPTECH,Unknown,2026-02-19 07:56:16.880440
RRKABEL,Unknown,2026-02-19 07:56:16.880478
RSSOFTWARE,IT,2026-02-19 07:56:16.880514
RSWM,Unknown,2026-02-19 07:56:16.880560
RSYSTEMS,Unknown,2026-02-19 07:56:16.880600
RTNINDIA,Unknown,2026-02-19 07:56:16.880637
RTNPOWER,Energy,2026-02-19 07:56:16.880674
RUBFILA,Unknown,2026-02-19 07:56:16.880711
RUBICON,Unknown,2026-02-19 07:56:16.880748
RUBYMILLS,Unknown,2026-02-19 07:56:16.880784
RUCHINFRA,Unknown,2026-02-19 07:56:16.880820
RUCHIRA,Unknown,2026-02-19 07:56:16.880856
RUDRA,Unknown,2026-02-19 07:56:16.880892
RUPA,Unknown,2026-02-19 07:56:16.880928
RUSHIL,Unknown,2026-02-19 07:56:16.880965
RUSTOMJEE,Unknown,2026-02-19 07:56:16.881001
RVHL,Unknown,2026-02-19 07:56:16.881038
RVNL,Unknown,2026-02-19 07:56:16.881076
RVTH,Unknown,2026-02-19 07:56:16.881112
S&SPOWER,Energy,2026-02-19 07:56:16.881150
SAATVIKGL,Energy,2026-02-19 07:56:16.881187
SADBHAV,Unknown,2026-02-19 07:56:16.881243
SADBHIN,Unknown,2026-02-19 07:56:16.881284
SADHNANIQ,Unknown,2026-02-19 07:56:16.881321
SAFARI,Unknown,2026-02-19 07:56:16.881358
SAGARDEEP,Unknown,2026-02-19 07:56:16.881394
SAGCEM,Cement,2026-02-19 07:56:16.881430
SAGILITY,Unknown,2026-02-19 07:56:16.881467
SAHYADRI,Unknown,2026-02-19 07:56:16.881504
SAIL,Metals,2026-02-19 07:56:16.881541
SAILIFE,Unknown,2026-02-19 07:56:16.881577
SAKAR,Unknown,2026-02-19 07:56:16.881613
SAKHTISUG,Unknown,2026-02-19 07:56:16.881650
SAKSOFT,Unknown,2026-02-19 07:56:16.881686
SAKUMA,Unknown,2026-02-19 07:56:16.881723
SALASAR,IT,2026-02-19 07:56:16.881766
SALONA,Unknown,2026-02-19 07:56:16.881804
SALZERELEC,Unknown,2026-02-19 07:56:16.881841
SAMBHV,Metals,2026-02-19 07:56:16.881878
SAMHI,Unknown,2026-02-19 07:56:16.881920
SAMMAANCAP,Unknown,2026-02-19 07:56:16.881959
SAMPANN,Unknown,2026-02-19 07:56:16.881997
SANATHAN,Unknown,2026-02-19 07:56:16.882034
SANDESH,Unknown,2026-02-19 07:56:16.882072
SANDHAR,IT,2026-02-19 07:56:16.882109
SANDUMA,Unknown,2026-02-19 07:56:16.882146
SANGAMIND,Unknown,2026-02-19 07:56:16.882183
SANGHIIND,Unknown,2026-02-19 07:56:16.882239
SANGHVIMOV,Unknown,2026-02-19 07:56:16.882280
SANGINITA,Unknown,2026-02-19 07:56:16.882317
SANOFI,Unknown,2026-02-19 07:56:16.882355
SANOFICONR,Unknown,2026-02-19 07:56:16.882392
SANSERA,Unknown,2026-02-19 07:56:16.882429
SANSTAR,Unknown,2026-02-19 07:56:16.882465
SAPPHIRE,Unknown,2026-02-19 07:56:16.882502
SARDAEN,Energy,2026-02-19 07:56:16.882538
SAREGAMA,Unknown,2026-02-19 07:56:16.882574
SARLAPOLY,Unknown,2026-02-19 07:56:16.882611
SARVESHWAR,Unknown,2026-02-19 07:56:16.882647
SASKEN,IT,2026-02-19 07:56:16.882683
SASTASUNDR,Unknown,2026-02-19 07:56:16.882719
SATIA,Unknown,2026-02-19 07:56:16.882755
SATIN,Unknown,2026-02-19 07:56:16.882792
SAURASHCEM,Cement,2026-02-19 07:56:16.882828
SBC,Unknown,2026-02-19 07:56:16.882864
SBCL,Metals,2026-02-19 07:56:16.882900
SBFC,Finance,2026-02-19 07:56:16.882935
SBGLP,Unknown,2026-02-19 07:56:16.882978
SBICARD,Unknown,2026-02-19 07:56:16.883016
SBILIFE,Finance,2026-02-19 07:56:16.883052
SBIN,Finance,2026-02-19 07:56:16.883088
SCHAEFFLER,Unknown,2026-02-19 07:56:16.883125
SCHAND,Unknown,2026-02-19 07:56:16.883161
SCHNEIDER,Unknown,2026-02-19 07:56:16.883212
SCI,Unknown,2026-02-19 07:56:16.883258
SCILAL,Unknown,2026-02-19 07:56:16.883296
SCODATUBES,Unknown,2026-02-19 07:56:16.883333
SDBL,Unknown,2026-02-19 07:56:16.883369
SEAMECLTD,Unknown,2026-02-19 07:56:16.883406
SECMARK,Unknown,2026-02-19 07:56:16.883443
SEJALLTD,Unknown,2026-02-19 07:56:16.883479
SEMAC,Unknown,2026-02-19 07:56:16.883516
SENCO,Unknown,2026-02-19 07:56:16.883552
SENORES,Pharma,2026-02-19 07:56:16.883588
SEPC,Unknown,2026-02-19 07:56:16.883625
SERVOTECH,IT,2026-02-19 07:56:16.883661
SESHAPAPER,Unknown,2026-02-19 07:56:16.883697
SETCO,Automobile,2026-02-19 07:56:16.883734
SETL,IT,2026-02-19 07:56:16.883776
SFL,Unknown,2026-02-19 07:56:16.883815
SGFIN,Unknown,2026-02-19 07:56:16.883852
SGIL,Unknown,2026-02-19 07:56:16.883890
SGL,Unknown,2026-02-19 07:56:16.883927
SGMART,Unknown,2026-02-19 07:56:16.883964
SHADOWFAX,IT,2026-02-19 07:56:16.884000
SHAH,Unknown,2026-02-19 07:56:16.884037
SHAHALLOYS,Unknown,2026-02-19 07:56:16.884074
SHAILY,Unknown,2026-02-19 07:56:16.884111
SHAKTIPUMP,Unknown,2026-02-19 07:56:16.884148
SHALBY,Unknown,2026-02-19 07:56:16.884190
SHALPAINTS,Unknown,2026-02-19 07:56:16.884251
SHANKARA,Unknown,2026-02-19 07:56:16.884297
SHANTI,Unknown,2026-02-19 07:56:16.884337
SHANTIGEAR,Unknown,2026-02-19 07:56:16.884374
SHANTIGOLD,Unknown,2026-02-19 07:56:16.884412
SHARDACROP,Unknown,2026-02-19 07:56:16.884455
SHARDAMOTR,Unknown,2026-02-19 07:56:16.884493
SHAREINDIA,Unknown,2026-02-19 07:56:16.884529
SHEKHAWATI,Unknown,2026-02-19 07:56:16.884566
SHEMAROO,Unknown,2026-02-19 07:56:16.884602
SHILCTECH,IT,2026-02-19 07:56:16.884638
SHILPAMED,Unknown,2026-02-19 07:56:16.884675
SHIVALIK,Unknown,2026-02-19 07:56:16.884711
SHIVAMAUTO,IT,2026-02-19 07:56:16.884747
SHIVAMILLS,Unknown,2026-02-19 07:56:16.884783
SHIVATEX,Unknown,2026-02-19 07:56:16.884819
SHIVAUM,Metals,2026-02-19 07:56:16.884855
SHK,Unknown,2026-02-19 07:56:16.884892
SHOPERSTOP,Unknown,2026-02-19 07:56:16.884928
SHRADHA,Unknown,2026-02-19 07:56:16.884965
SHREDIGCEM,Cement,2026-02-19 07:56:16.885002
SHREECEM,Cement,2026-02-19 07:56:16.885038
SHREEJISPG,Unknown,2026-02-19 07:56:16.885074
SHREEPUSHK,Unknown,2026-02-19 07:56:16.885111
SHREERAMA,IT,2026-02-19 07:56:16.885146
SHREYANIND,Unknown,2026-02-19 07:56:16.885183
SHRINGARMS,Unknown,2026-02-19 07:56:16.885238
SHRIPISTON,Unknown,2026-02-19 07:56:16.885279
SHRIRAMFIN,Finance,2026-02-19 07:56:16.885316
SHRIRAMPPS,Unknown,2026-02-19 07:56:16.885352
SHYAMMETL,Energy,2026-02-19 07:56:16.885395
SHYAMTEL,Unknown,2026-02-19 07:56:16.885434
SIEMENS,Unknown,2026-02-19 07:56:16.885471
SIGACHI,Unknown,2026-02-19 07:56:16.885508
SIGIND,Unknown,2026-02-19 07:56:16.885544
SIGMA,Unknown,2026-02-19 07:56:16.885580
SIGMAADV,Unknown,2026-02-19 07:56:16.885616
SIGNATURE,Unknown,2026-02-19 07:56:16.885652
SIGNPOST,Unknown,2026-02-19 07:56:16.885688
SIKKO,Unknown,2026-02-19 07:56:16.885724
SIL,Unknown,2026-02-19 07:56:16.885760
SILGO,Unknown,2026-02-19 07:56:16.885795
SILINV,Unknown,2026-02-19 07:56:16.885831
SILVERTUC,IT,2026-02-19 07:56:16.885866
SIMPLEXINF,Unknown,2026-02-19 07:56:16.885902
SINCLAIR,Unknown,2026-02-19 07:56:16.885938
SINDHUTRAD,Unknown,2026-02-19 07:56:16.885974
SINTERCOM,Unknown,2026-02-19 07:56:16.886010
SIRCA,Unknown,2026-02-19 07:56:16.886045
SIS,Unknown,2026-02-19 07:56:16.886082
SIYSIL,Unknown,2026-02-19 07:56:16.886118
SJS,Unknown,2026-02-19 07:56:16.886154
SJVN,Unknown,2026-02-19 07:56:16.886192
SKFINDIA,Unknown,2026-02-19 07:56:16.886249
SKFINDUS,Unknown,2026-02-19 07:56:16.886288
SKIPPER,Unknown,2026-02-19 07:56:16.886325
SKMEGGPROD,Unknown,2026-02-19 07:56:16.886363
SKYGOLD,Unknown,2026-02-19 07:56:16.886399
SMARTLINK,Unknown,2026-02-19 07:56:16.886435
SMARTWORKS,Unknown,2026-02-19 07:56:16.886472
SMCGLOBAL,Unknown,2026-02-19 07:56:16.886508
SMLMAH,Unknown,2026-02-19 07:56:16.886544
SMLT,Metals,2026-02-19 07:56:16.886587
SMSPHARMA,Pharma,2026-02-19 07:56:16.886624
SNOWMAN,Unknown,2026-02-19 07:56:16.886660
SOBHA,Unknown,2026-02-19 07:56:16.886696
SOFTTECH,IT,2026-02-19 07:56:16.886739
SOLARA,Pharma,2026-02-19 07:56:16.886776
SOLARINDS,Unknown,2026-02-19 07:56:16.886813
SOLARWORLD,Energy,2026-02-19 07:56:16.886849
SOLEX,Energy,2026-02-19 07:56:16.886884
SOMANYCERA,Unknown,2026-02-19 07:56:16.886920
SOMICONVEY,Unknown,2026-02-19 07:56:16.886956
SONACOMS,Unknown,2026-02-19 07:56:16.886993
SONAMLTD,Unknown,2026-02-19 07:56:16.887029
SONATSOFTW,IT,2026-02-19 07:56:16.887064
SOTL,IT,2026-02-19 07:56:16.887105
SOUTHBANK,Finance,2026-02-19 07:56:16.887141
SPAL,Unknown,2026-02-19 07:56:16.887178
SPANDANA,Unknown,2026-02-19 07:56:16.887233
SPARC,Pharma,2026-02-19 07:56:16.887274
SPCENET,Unknown,2026-02-19 07:56:16.887312
SPECIALITY,Unknown,2026-02-19 07:56:16.887349
SPECTRUM,Unknown,2026-02-19 07:56:16.887386
SPENCERS,Unknown,2026-02-19 07:56:16.887423
SPIC,Unknown,2026-02-19 07:56:16.887460
SPLIL,Unknown,2026-02-19 07:56:16.887497
SPLPETRO,Unknown,2026-02-19 07:56:16.887534
SPMLINFRA,Unknown,2026-02-19 07:56:16.887571
SPORTKING,Unknown,2026-02-19 07:56:16.887609
SRD,Unknown,2026-02-19 07:56:16.887646
SREEL,Unknown,2026-02-19 07:56:16.887683
SRF,Unknown,2026-02-19 07:56:16.887719
SRGHFL,Finance,2026-02-19 07:56:16.887755
SRHHYPOLTD,Unknown,2026-02-19 07:56:16.887798
SRM,Unknown,2026-02-19 07:56:16.887836
SSDL,Unknown,2026-02-19 07:56:16.887874
SSWL,Metals,2026-02-19 07:56:16.887910
STALLION,Unknown,2026-02-19 07:56:16.887947
STANLEY,Unknown,2026-02-19 07:56:16.887983
STAR,Pharma,2026-02-19 07:56:16.888019
STARCEMENT,Cement,2026-02-19 07:56:16.888055
STARHEALTH,Finance,2026-02-19 07:56:16.888092
STARPAPER,Unknown,2026-02-19 07:56:16.888129
STARTECK,Finance,2026-02-19 07:56:16.888165
STCINDIA,Unknown,2026-02-19 07:56:16.888216
STEELCAS,Metals,2026-02-19 07:56:16.888260
STEELCITY,Metals,2026-02-19 07:56:16.888298
STEELXIND,Metals,2026-02-19 07:56:16.888336
STEL,Unknown,2026-02-19 07:56:16.888381
STERTOOLS,Unknown,2026-02-19 07:56:16.888420
STLNETWORK,Unknown,2026-02-19 07:56:16.888456
STLTECH,IT,2026-02-19 07:56:16.888492
STOVEKRAFT,Unknown,2026-02-19 07:56:16.888528
STUDDS,Unknown,2026-02-19 07:56:16.888563
STYL,IT,2026-02-19 07:56:16.888599
STYLAMIND,Unknown,2026-02-19 07:56:16.888635
STYLEBAAZA,Unknown,2026-02-19 07:56:16.888671
STYRENIX,Unknown,2026-02-19 07:56:16.888708
SUBEXLTD,Unknown,2026-02-19 07:56:16.888744
SUBROS,Unknown,2026-02-19 07:56:16.888780
SUDARCOLOR,Unknown,2026-02-19 07:56:16.888817
SUDARSCHEM,Unknown,2026-02-19 07:56:16.888854
SUDEEPPHRM,Pharma,2026-02-19 07:56:16.888890
SUKHJITS,Unknown,2026-02-19 07:56:16.888927
SULA,Unknown,2026-02-19 07:56:16.888963
SUMEETINDS,Unknown,2026-02-19 07:56:16.889006
SUMICHEM,Unknown,2026-02-19 07:56:16.889044
SUMIT,Unknown,2026-02-19 07:56:16.889081
SUMMITSEC,Unknown,2026-02-19 07:56:16.889123
SUNCLAY,Unknown,2026-02-19 07:56:16.889161
SUNDARAM,Unknown,2026-02-19 07:56:16.889226
SUNDARMFIN,Finance,2026-02-19 07:56:16.889270
SUNDRMBRAK,Unknown,2026-02-19 07:56:16.889308
SUNDRMFAST,Unknown,2026-02-19 07:56:16.889345
SUNDROP,Unknown,2026-02-19 07:56:16.889381
SUNFLAG,Metals,2026-02-19 07:56:16.889418
SUNPHARMA,Pharma,2026-02-19 07:56:16.889454
SUNTECK,Unknown,2026-02-19 07:56:16.889490
SUNTV,Unknown,2026-02-19 07:56:16.889525
SUPERHOUSE,Unknown,2026-02-19 07:56:16.889562
SUPERSPIN,Unknown,2026-02-19 07:56:16.889598
SUPRAJIT,Unknown,2026-02-19 07:56:16.889634
SUPREME,Unknown,2026-02-19 07:56:16.889670
SUPREMEIND,Unknown,2026-02-19 07:56:16.889706
SUPRIYA,Unknown,2026-02-19 07:56:16.889742
SURAJEST,Unknown,2026-02-19 07:56:16.889779
SURAJLTD,Unknown,2026-02-19 07:56:16.889815
SURAKSHA,Unknown,2026-02-19 07:56:16.889851
SURANASOL,Unknown,2026-02-19 07:56:16.889887
SURANAT&P,Energy,2026-02-19 07:56:16.889923
SURYALAXMI,Unknown,2026-02-19 07:56:16.889960
SURYAROSNI,Unknown,2026-02-19 07:56:16.889997
SURYODAY,Finance,2026-02-19 07:56:16.890032
SUTLEJTEX,Unknown,2026-02-19 07:56:16.890067
SUVEN,Unknown,2026-02-19 07:56:16.890104
SUVIDHAA,Unknown,2026-02-19 07:56:16.890140
SUYOG,Unknown,2026-02-19 07:56:16.890182
SUZLON,Energy,2026-02-19 07:56:16.890242
SVLL,Unknown,2026-02-19 07:56:16.890285
SWANCORP,Unknown,2026-02-19 07:56:16.890321
SWARAJENG,Unknown,2026-02-19 07:56:16.890358
SWELECTES,Energy,2026-02-19 07:56:16.890394
SWIGGY,Unknown,2026-02-19 07:56:16.890430
SWSOLAR,Energy,2026-02-19 07:56:16.890467
SYMPHONY,Unknown,2026-02-19 07:56:16.890503
SYNCOMF,Unknown,2026-02-19 07:56:16.890540
SYNGENE,Unknown,2026-02-19 07:56:16.890577
SYRMA,IT,2026-02-19 07:56:16.890612
SYSTMTXC,Unknown,2026-02-19 07:56:16.890649
TAINWALCHM,Unknown,2026-02-19 07:56:16.890685
TAJGVK,Unknown,2026-02-19 07:56:16.890722
TALBROAUTO,Automobile,2026-02-19 07:56:16.890757
TANLA,Unknown,2026-02-19 07:56:16.890794
TARACHAND,Unknown,2026-02-19 07:56:16.890830
TARAPUR,Unknown,2026-02-19 07:56:16.890866
TARC,Unknown,2026-02-19 07:56:16.890903
TARIL,Unknown,2026-02-19 07:56:16.890940
TARMAT,Unknown,2026-02-19 07:56:16.890977
TARSONS,Unknown,2026-02-19 07:56:16.891029
TASTYBITE,Unknown,2026-02-19 07:56:16.891087
TATACAP,Unknown,2026-02-19 07:56:16.891128
TATACHEM,Unknown,2026-02-19 07:56:16.891166
TATACOMM,Unknown,2026-02-19 07:56:16.891222
TATACONSUM,Unknown,2026-02-19 07:56:16.891267
TATAELXSI,Unknown,2026-02-19 07:56:16.891316
TATAINVEST,Unknown,2026-02-19 07:56:16.891362
TATAPOWER,Energy,2026-02-19 07:56:16.891400
TATASTEEL,Metals,2026-02-19 07:56:16.891436
TATATECH,IT,2026-02-19 07:56:16.891479
TATVA,Pharma,2026-02-19 07:56:16.891517
TBOTEK,Unknown,2026-02-19 07:56:16.891555
TBZ,Unknown,2026-02-19 07:56:16.891592
TCI,Unknown,2026-02-19 07:56:16.891630
TCIEXP,Unknown,2026-02-19 07:56:16.891673
TCPLPACK,Unknown,2026-02-19 07:56:16.891712
TCS,Unknown,2026-02-19 07:56:16.891750
TDPOWERSYS,Energy,2026-02-19 07:56:16.891787
TEAMGTY,Unknown,2026-02-19 07:56:16.891825
TEAMLEASE,Unknown,2026-02-19 07:56:16.891862
TECHM,IT,2026-02-19 07:56:16.891898
TECHNOE,IT,2026-02-19 07:56:16.891934
TECILCHEM,Energy,2026-02-19 07:56:16.891971
TEGA,Unknown,2026-02-19 07:56:16.892008
TEJASNET,Unknown,2026-02-19 07:56:16.892044
TEMBO,Unknown,2026-02-19 07:56:16.892081
TENNIND,Unknown,2026-02-19 07:56:16.892118
TERASOFT,IT,2026-02-19 07:56:16.892155
TEXINFRA,Unknown,2026-02-19 07:56:16.892192
TEXMOPIPES,Unknown,2026-02-19 07:56:16.892254
TEXRAIL,Unknown,2026-02-19 07:56:16.892301
TFCILTD,Finance,2026-02-19 07:56:16.892337
TFL,Finance,2026-02-19 07:56:16.892374
TGBHOTELS,Unknown,2026-02-19 07:56:16.892412
THANGAMAYL,Unknown,2026-02-19 07:56:16.892449
THEINVEST,Unknown,2026-02-19 07:56:16.892485
THEJO,Unknown,2026-02-19 07:56:16.892523
THELEELA,Unknown,2026-02-19 07:56:16.892559
THEMISMED,Unknown,2026-02-19 07:56:16.892596
THERMAX,Unknown,2026-02-19 07:56:16.892631
THOMASCOOK,Unknown,2026-02-19 07:56:16.892668
THOMASCOTT,Unknown,2026-02-19 07:56:16.892710
THYROCARE,IT,2026-02-19 07:56:16.892747
TI,Unknown,2026-02-19 07:56:16.892783
TICL,Unknown,2026-02-19 07:56:16.892820
TIGERLOGS,Unknown,2026-02-19 07:56:16.892856
TIIL,IT,2026-02-19 07:56:16.892892
TIINDIA,Unknown,2026-02-19 07:56:16.892928
TIL,Unknown,2026-02-19 07:56:16.892964
TIMETECHNO,IT,2026-02-19 07:56:16.892999
TIMKEN,Unknown,2026-02-19 07:56:16.893036
TINNARUBR,Unknown,2026-02-19 07:56:16.893073
TIPSFILMS,Unknown,2026-02-19 07:56:16.893110
TIPSMUSIC,Unknown,2026-02-19 07:56:16.893147
TIRUMALCHM,Unknown,2026-02-19 07:56:16.893183
TIRUPATIFL,Unknown,2026-02-19 07:56:16.893239
TITAGARH,Unknown,2026-02-19 07:56:16.893280
TITAN,Unknown,2026-02-19 07:56:16.893317
TMB,Finance,2026-02-19 07:56:16.893353
TMCV,Unknown,2026-02-19 07:56:16.893396
TMPV,Unknown,2026-02-19 07:56:16.893468
TNPETRO,Unknown,2026-02-19 07:56:16.893544
TNPL,Unknown,2026-02-19 07:56:16.893611
TNTELE,Unknown,2026-02-19 07:56:16.893685
TOKYOPLAST,Unknown,2026-02-19 07:56:16.893747
TOLINS,Unknown,2026-02-19 07:56:16.893815
TORNTPHARM,Pharma,2026-02-19 07:56:16.893875
TORNTPOWER,Energy,2026-02-19 07:56:16.893933
TOTAL,Unknown,2026-02-19 07:56:16.893992
TOUCHWOOD,Unknown,2026-02-19 07:56:16.894050
TPHQ,Unknown,2026-02-19 07:56:16.894112
TPLPLASTEH,IT,2026-02-19 07:56:16.894182
TRACXN,IT,2026-02-19 07:56:16.894270
TRANSRAILL,Unknown,2026-02-19 07:56:16.894356
TRANSWORLD,Unknown,2026-02-19 07:56:16.894447
TRAVELFOOD,Unknown,2026-02-19 07:56:16.894528
TREEHOUSE,Unknown,2026-02-19 07:56:16.894602
TREL,Unknown,2026-02-19 07:56:16.894684
TRENT,Unknown,2026-02-19 07:56:16.894757
TRF,Unknown,2026-02-19 07:56:16.894831
TRIDENT,Unknown,2026-02-19 07:56:16.894903
TRIGYN,IT,2026-02-19 07:56:16.894979
TRITURBINE,Unknown,2026-02-19 07:56:16.895047
TRIVENI,Unknown,2026-02-19 07:56:16.895120
TRU,Finance,2026-02-19 07:56:16.895193
TRUALT,Pharma,2026-02-19 07:56:16.895293
TSFINV,Unknown,2026-02-19 07:56:16.895369
TTKHLTCARE,Unknown,2026-02-19 07:56:16.895446
TTKPRESTIG,Unknown,2026-02-19 07:56:16.895521
TTL,Unknown,2026-02-19 07:56:16.895595
TTML,Unknown,2026-02-19 07:56:16.895672
TVSHLTD,Unknown,2026-02-19 07:56:16.895748
TVSMOTOR,Unknown,2026-02-19 07:56:16.895821
TVSSCS,Unknown,2026-02-19 07:56:16.895885
TVSSRICHAK,Unknown,2026-02-19 07:56:16.895956
TVTODAY,Unknown,2026-02-19 07:56:16.896030
UBL,Unknown,2026-02-19 07:56:16.896102
UCAL,Unknown,2026-02-19 07:56:16.896174
UCOBANK,Finance,2026-02-19 07:56:16.896274
UDS,Unknown,2026-02-19 07:56:16.896352
UEL,Energy,2026-02-19 07:56:16.896413
UFBL,Unknown,2026-02-19 07:56:16.896480
UFLEX,Unknown,2026-02-19 07:56:16.896558
UFO,Unknown,2026-02-19 07:56:16.896637
UGARSUGAR,Unknown,2026-02-19 07:56:16.896718
UGROCAP,Unknown,2026-02-19 07:56:16.896792
UJJIVANSFB,Finance,2026-02-19 07:56:16.896865
ULTRACEMCO,IT,2026-02-19 07:56:16.896938
UMAEXPORTS,Unknown,2026-02-19 07:56:16.897022
UMESLTD,Unknown,2026-02-19 07:56:16.897096
UMIYA-MRO,Unknown,2026-02-19 07:56:16.897170
UNICHEMLAB,Unknown,2026-02-19 07:56:16.897270
UNIDT,Unknown,2026-02-19 07:56:16.897350
UNIECOM,Unknown,2026-02-19 07:56:16.897415
UNIENTER,Unknown,2026-02-19 07:56:16.897479
UNIINFO,Unknown,2026-02-19 07:56:16.897538
UNIMECH,Unknown,2026-02-19 07:56:16.897604
UNIONBANK,Finance,2026-02-19 07:56:16.897666
UNIPARTS,Unknown,2026-02-19 07:56:16.897739
UNITDSPR,Unknown,2026-02-19 07:56:16.897814
UNITECH,IT,2026-02-19 07:56:16.897886
UNITEDPOLY,Unknown,2026-02-19 07:56:16.897958
UNITEDTEA,Unknown,2026-02-19 07:56:16.898032
UNIVASTU,Unknown,2026-02-19 07:56:16.898104
UNIVCABLES,Unknown,2026-02-19 07:56:16.898175
UNIVPHOTO,Unknown,2026-02-19 07:56:16.898278
UNOMINDA,Unknown,2026-02-19 07:56:16.898357
UPL,Unknown,2026-02-19 07:56:16.898434
URAVIDEF,IT,2026-02-19 07:56:16.898507
URBANCO,Unknown,2026-02-19 07:56:16.898580
URJA,Unknown,2026-02-19 07:56:16.898654
USHAMART,Unknown,2026-02-19 07:56:16.898730
USK,Unknown,2026-02-19 07:56:16.898811
UTIAMC,Unknown,2026-02-19 07:56:16.898891
UTKARSHBNK,Finance,2026-02-19 07:56:16.898973
UTLSOLAR,Energy,2026-02-19 07:56:16.899036
UTTAMSUGAR,Unknown,2026-02-19 07:56:16.899101
V2RETAIL,Unknown,2026-02-19 07:56:16.899161
VADILALIND,Unknown,2026-02-19 07:56:16.899240
VAIBHAVGBL,Unknown,2026-02-19 07:56:16.899305
VAISHALI,Pharma,2026-02-19 07:56:16.899379
VAKRANGEE,Unknown,2026-02-19 07:56:16.899442
VALIANTLAB,Unknown,2026-02-19 07:56:16.899508
VALIANTORG,Unknown,2026-02-19 07:56:16.899570
VARDHACRLC,Unknown,2026-02-19 07:56:16.899630
VARDMNPOLY,Unknown,2026-02-19 07:56:16.899707
VARROC,Unknown,2026-02-19 07:56:16.899785
VASCONEQ,Unknown,2026-02-19 07:56:16.899859
VASWANI,Unknown,2026-02-19 07:56:16.899932
VBL,Unknown,2026-02-19 07:56:16.900000
VEDL,Unknown,2026-02-19 07:56:16.900074
